country,date,year_week,Daily hospital occupancy,under_15_cases,15-24_cases,25-49_cases,50-64_cases,65-79_cases,over_80_cases,next_week_hospitalizations
Croatia,6/23/2020,2020-W26,16,4,5,11,5,6,0,75
Croatia,6/24/2020,2020-W26,18,4,5,11,5,6,0,80
Croatia,6/25/2020,2020-W26,42,4,5,11,5,6,0,84
Croatia,6/26/2020,2020-W26,51,4,5,11,5,6,0,88
Croatia,6/27/2020,2020-W26,54,4,5,11,5,6,0,85
Croatia,6/28/2020,2020-W26,60,4,5,11,5,6,0,93
Croatia,6/29/2020,2020-W27,65,7,32,96,30,14,6,90
Croatia,6/30/2020,2020-W27,75,7,32,96,30,14,6,89
Croatia,7/1/2020,2020-W27,80,7,32,96,30,14,6,91
Croatia,7/2/2020,2020-W27,84,7,32,96,30,14,6,100
Croatia,7/3/2020,2020-W27,88,7,32,96,30,14,6,104
Croatia,7/4/2020,2020-W27,85,7,32,96,30,14,6,124
Croatia,7/5/2020,2020-W27,93,7,32,96,30,14,6,132
Croatia,7/6/2020,2020-W28,90,15,98,169,50,17,2,132
Croatia,7/7/2020,2020-W28,89,15,98,169,50,17,2,129
Croatia,7/8/2020,2020-W28,91,15,98,169,50,17,2,132
Croatia,7/9/2020,2020-W28,100,15,98,169,50,17,2,136
Croatia,7/10/2020,2020-W28,104,15,98,169,50,17,2,137
Croatia,7/11/2020,2020-W28,124,15,98,169,50,17,2,139
Croatia,7/12/2020,2020-W28,132,15,98,169,50,17,2,153
Croatia,7/13/2020,2020-W29,132,15,64,193,121,67,18,147
Croatia,7/14/2020,2020-W29,129,15,64,193,121,67,18,138
Croatia,7/15/2020,2020-W29,132,15,64,193,121,67,18,143
Croatia,7/16/2020,2020-W29,136,15,64,193,121,67,18,132
Croatia,7/17/2020,2020-W29,137,15,64,193,121,67,18,139
Croatia,7/18/2020,2020-W29,139,15,64,193,121,67,18,134
Croatia,7/19/2020,2020-W29,153,15,64,193,121,67,18,142
Croatia,7/20/2020,2020-W30,147,52,91,310,155,65,21,138
Croatia,7/21/2020,2020-W30,138,52,91,310,155,65,21,133
Croatia,7/22/2020,2020-W30,143,52,91,310,155,65,21,132
Croatia,7/23/2020,2020-W30,132,52,91,310,155,65,21,130
Croatia,7/24/2020,2020-W30,139,52,91,310,155,65,21,125
Croatia,7/25/2020,2020-W30,134,52,91,310,155,65,21,127
Croatia,7/26/2020,2020-W30,142,52,91,310,155,65,21,131
Croatia,7/27/2020,2020-W31,138,45,82,282,171,120,55,130
Croatia,7/28/2020,2020-W31,133,45,82,282,171,120,55,117
Croatia,7/29/2020,2020-W31,132,45,82,282,171,120,55,111
Croatia,7/30/2020,2020-W31,130,45,82,282,171,120,55,110
Croatia,7/31/2020,2020-W31,125,45,82,282,171,120,55,122
Croatia,8/1/2020,2020-W31,127,45,82,282,171,120,55,120
Croatia,8/2/2020,2020-W31,131,45,82,282,171,120,55,121
Croatia,8/3/2020,2020-W32,130,17,49,170,121,42,23,124
Croatia,8/4/2020,2020-W32,117,17,49,170,121,42,23,115
Croatia,8/5/2020,2020-W32,111,17,49,170,121,42,23,117
Croatia,8/6/2020,2020-W32,110,17,49,170,121,42,23,115
Croatia,8/7/2020,2020-W32,122,17,49,170,121,42,23,106
Croatia,8/8/2020,2020-W32,120,17,49,170,121,42,23,118
Croatia,8/9/2020,2020-W32,121,17,49,170,121,42,23,126
Croatia,8/10/2020,2020-W33,124,4,65,110,50,35,19,126
Croatia,8/11/2020,2020-W33,115,4,65,110,50,35,19,120
Croatia,8/12/2020,2020-W33,117,4,65,110,50,35,19,122
Croatia,8/13/2020,2020-W33,115,4,65,110,50,35,19,127
Croatia,8/14/2020,2020-W33,106,4,65,110,50,35,19,135
Croatia,8/15/2020,2020-W33,118,4,65,110,50,35,19,143
Croatia,8/16/2020,2020-W33,126,4,65,110,50,35,19,155
Croatia,8/17/2020,2020-W34,126,7,261,245,81,16,8,163
Croatia,8/18/2020,2020-W34,120,7,261,245,81,16,8,167
Croatia,8/19/2020,2020-W34,122,7,261,245,81,16,8,174
Croatia,8/20/2020,2020-W34,127,7,261,245,81,16,8,194
Croatia,8/21/2020,2020-W34,135,7,261,245,81,16,8,212
Croatia,8/22/2020,2020-W34,143,7,261,245,81,16,8,211
Croatia,8/23/2020,2020-W34,155,7,261,245,81,16,8,229
Croatia,8/24/2020,2020-W35,163,29,327,421,132,44,14,251
Croatia,8/25/2020,2020-W35,167,29,327,421,132,44,14,258
Croatia,8/26/2020,2020-W35,174,29,327,421,132,44,14,258
Croatia,8/27/2020,2020-W35,194,29,327,421,132,44,14,269
Croatia,8/28/2020,2020-W35,212,29,327,421,132,44,14,283
Croatia,8/29/2020,2020-W35,211,29,327,421,132,44,14,285
Croatia,8/30/2020,2020-W35,229,29,327,421,132,44,14,296
Croatia,8/31/2020,2020-W36,251,57,317,658,241,79,24,307
Croatia,9/1/2020,2020-W36,258,57,317,658,241,79,24,303
Croatia,9/2/2020,2020-W36,258,57,317,658,241,79,24,299
Croatia,9/3/2020,2020-W36,269,57,317,658,241,79,24,320
Croatia,9/4/2020,2020-W36,283,57,317,658,241,79,24,327
Croatia,9/5/2020,2020-W36,285,57,317,658,241,79,24,313
Croatia,9/6/2020,2020-W36,296,57,317,658,241,79,24,309
Croatia,10/5/2020,2020-W41,326,110,233,684,382,187,69,404
Croatia,10/6/2020,2020-W41,334,110,233,684,382,187,69,424
Croatia,10/7/2020,2020-W41,344,110,233,684,382,187,69,441
Croatia,10/8/2020,2020-W41,361,110,233,684,382,187,69,439
Croatia,10/9/2020,2020-W41,385,110,233,684,382,187,69,505
Croatia,10/10/2020,2020-W41,382,110,233,684,382,187,69,530
Croatia,10/11/2020,2020-W41,384,110,233,684,382,187,69,548
Croatia,10/12/2020,2020-W42,404,106,268,710,402,203,83,571
Croatia,10/13/2020,2020-W42,424,106,268,710,402,203,83,574
Croatia,10/14/2020,2020-W42,441,106,268,710,402,203,83,622
Croatia,10/15/2020,2020-W42,439,106,268,710,402,203,83,661
Croatia,10/16/2020,2020-W42,505,106,268,710,402,203,83,716
Croatia,10/17/2020,2020-W42,530,106,268,710,402,203,83,731
Croatia,10/18/2020,2020-W42,548,106,268,710,402,203,83,825
Croatia,10/19/2020,2020-W43,571,193,456,1184,556,274,113,864
Croatia,10/20/2020,2020-W43,574,193,456,1184,556,274,113,897
Croatia,10/21/2020,2020-W43,622,193,456,1184,556,274,113,932
Croatia,10/22/2020,2020-W43,661,193,456,1184,556,274,113,985
Croatia,10/23/2020,2020-W43,716,193,456,1184,556,274,113,1027
Croatia,10/24/2020,2020-W43,731,193,456,1184,556,274,113,1049
Croatia,10/25/2020,2020-W43,825,193,456,1184,556,274,113,1097
Croatia,10/26/2020,2020-W44,864,177,481,1320,667,336,168,1127
Croatia,10/27/2020,2020-W44,897,177,481,1320,667,336,168,1192
Croatia,10/28/2020,2020-W44,932,177,481,1320,667,336,168,1221
Croatia,10/29/2020,2020-W44,985,177,481,1320,667,336,168,1278
Croatia,10/30/2020,2020-W44,1027,177,481,1320,667,336,168,1307
Croatia,10/31/2020,2020-W44,1049,177,481,1320,667,336,168,1330
Croatia,11/1/2020,2020-W44,1097,177,481,1320,667,336,168,1396
Croatia,11/2/2020,2020-W45,1127,206,601,1830,967,390,214,1451
Croatia,11/3/2020,2020-W45,1192,206,601,1830,967,390,214,1513
Croatia,11/4/2020,2020-W45,1221,206,601,1830,967,390,214,1545
Croatia,11/5/2020,2020-W45,1278,206,601,1830,967,390,214,1598
Croatia,11/6/2020,2020-W45,1307,206,601,1830,967,390,214,1620
Croatia,11/7/2020,2020-W45,1330,206,601,1830,967,390,214,1655
Croatia,11/8/2020,2020-W45,1396,206,601,1830,967,390,214,1710
Croatia,11/9/2020,2020-W46,1451,283,648,2403,1294,561,195,1816
Croatia,11/10/2020,2020-W46,1513,283,648,2403,1294,561,195,1827
Croatia,11/11/2020,2020-W46,1545,283,648,2403,1294,561,195,1878
Croatia,11/12/2020,2020-W46,1598,283,648,2403,1294,561,195,1944
Croatia,11/13/2020,2020-W46,1620,283,648,2403,1294,561,195,1992
Croatia,11/14/2020,2020-W46,1655,283,648,2403,1294,561,195,1981
Croatia,11/15/2020,2020-W46,1710,283,648,2403,1294,561,195,2031
Croatia,11/16/2020,2020-W47,1816,368,765,3028,1662,706,297,2060
Croatia,11/17/2020,2020-W47,1827,368,765,3028,1662,706,297,2093
Croatia,11/18/2020,2020-W47,1878,368,765,3028,1662,706,297,2136
Croatia,11/19/2020,2020-W47,1944,368,765,3028,1662,706,297,2171
Croatia,11/20/2020,2020-W47,1992,368,765,3028,1662,706,297,2240
Croatia,11/21/2020,2020-W47,1981,368,765,3028,1662,706,297,2221
Croatia,11/22/2020,2020-W47,2031,368,765,3028,1662,706,297,2273
Croatia,11/23/2020,2020-W48,2060,409,836,3234,1784,864,311,2358
Croatia,11/24/2020,2020-W48,2093,409,836,3234,1784,864,311,2351
Croatia,11/25/2020,2020-W48,2136,409,836,3234,1784,864,311,2408
Croatia,11/26/2020,2020-W48,2171,409,836,3234,1784,864,311,2501
Croatia,11/27/2020,2020-W48,2240,409,836,3234,1784,864,311,2527
Croatia,11/28/2020,2020-W48,2221,409,836,3234,1784,864,311,2514
Croatia,11/29/2020,2020-W48,2273,409,836,3234,1784,864,311,2543
Croatia,12/28/2020,2020-W53,2720,652,1021,4719,2806,1440,579,2453
Croatia,12/29/2020,2020-W53,2654,652,1021,4719,2806,1440,579,2390
Croatia,12/30/2020,2020-W53,2608,652,1021,4719,2806,1440,579,2264
Croatia,12/31/2020,2020-W53,2524,652,1021,4719,2806,1440,579,2284
Croatia,1/1/2021,2020-W53,2478,652,1021,4719,2806,1440,579,2251
Croatia,1/2/2021,2020-W53,2437,652,1021,4719,2806,1440,579,2084
Croatia,1/3/2021,2020-W53,2453,652,1021,4719,2806,1440,579,2131
Croatia,1/4/2021,2021-W01,2453,576,995,4607,2724,1492,632,2140
Croatia,1/5/2021,2021-W01,2390,576,995,4607,2724,1492,632,2048
Croatia,1/6/2021,2021-W01,2264,576,995,4607,2724,1492,632,1993
Croatia,1/7/2021,2021-W01,2284,576,995,4607,2724,1492,632,1921
Croatia,1/8/2021,2021-W01,2251,576,995,4607,2724,1492,632,1855
Croatia,1/9/2021,2021-W01,2084,576,995,4607,2724,1492,632,1760
Croatia,1/10/2021,2021-W01,2131,576,995,4607,2724,1492,632,1761
Croatia,1/11/2021,2021-W02,2140,541,1049,4559,2833,1595,659,1742
Croatia,1/12/2021,2021-W02,2048,541,1049,4559,2833,1595,659,1713
Croatia,1/13/2021,2021-W02,1993,541,1049,4559,2833,1595,659,1603
Croatia,1/14/2021,2021-W02,1921,541,1049,4559,2833,1595,659,1562
Croatia,1/15/2021,2021-W02,1855,541,1049,4559,2833,1595,659,1518
Croatia,1/16/2021,2021-W02,1760,541,1049,4559,2833,1595,659,1468
Croatia,1/17/2021,2021-W02,1761,541,1049,4559,2833,1595,659,1474
Croatia,1/18/2021,2021-W03,1742,843,1158,5172,3086,1723,793,1485
Croatia,1/19/2021,2021-W03,1713,843,1158,5172,3086,1723,793,1491
Croatia,1/20/2021,2021-W03,1603,843,1158,5172,3086,1723,793,1381
Croatia,1/21/2021,2021-W03,1562,843,1158,5172,3086,1723,793,1326
Croatia,1/22/2021,2021-W03,1518,843,1158,5172,3086,1723,793,1286
Croatia,1/23/2021,2021-W03,1468,843,1158,5172,3086,1723,793,1249
Croatia,1/24/2021,2021-W03,1474,843,1158,5172,3086,1723,793,1275
Croatia,1/25/2021,2021-W04,1485,735,1027,4421,2630,1348,524,1288
Croatia,1/26/2021,2021-W04,1491,735,1027,4421,2630,1348,524,1258
Croatia,1/27/2021,2021-W04,1381,735,1027,4421,2630,1348,524,1222
Croatia,1/28/2021,2021-W04,1326,735,1027,4421,2630,1348,524,1196
Croatia,1/29/2021,2021-W04,1286,735,1027,4421,2630,1348,524,1203
Croatia,1/30/2021,2021-W04,1249,735,1027,4421,2630,1348,524,1143
Croatia,1/31/2021,2021-W04,1275,735,1027,4421,2630,1348,524,1142
Croatia,2/1/2021,2021-W05,1288,548,805,4009,2497,1339,656,1137
Croatia,2/2/2021,2021-W05,1258,548,805,4009,2497,1339,656,1082
Croatia,2/3/2021,2021-W05,1222,548,805,4009,2497,1339,656,1055
Croatia,2/4/2021,2021-W05,1196,548,805,4009,2497,1339,656,1029
Croatia,2/5/2021,2021-W05,1203,548,805,4009,2497,1339,656,1007
Croatia,2/6/2021,2021-W05,1143,548,805,4009,2497,1339,656,955
Croatia,2/7/2021,2021-W05,1142,548,805,4009,2497,1339,656,943
Croatia,2/8/2021,2021-W06,1137,479,723,3521,2218,1342,706,951
Croatia,2/9/2021,2021-W06,1082,479,723,3521,2218,1342,706,927
Croatia,2/10/2021,2021-W06,1055,479,723,3521,2218,1342,706,884
Croatia,2/11/2021,2021-W06,1029,479,723,3521,2218,1342,706,829
Croatia,2/12/2021,2021-W06,1007,479,723,3521,2218,1342,706,798
Croatia,2/13/2021,2021-W06,955,479,723,3521,2218,1342,706,782
Croatia,2/14/2021,2021-W06,943,479,723,3521,2218,1342,706,789
Croatia,2/15/2021,2021-W07,951,637,696,3476,2188,1177,456,792
Croatia,2/16/2021,2021-W07,927,637,696,3476,2188,1177,456,786
Croatia,2/17/2021,2021-W07,884,637,696,3476,2188,1177,456,791
Croatia,2/18/2021,2021-W07,829,637,696,3476,2188,1177,456,790
Croatia,2/19/2021,2021-W07,798,637,696,3476,2188,1177,456,780
Croatia,2/20/2021,2021-W07,782,637,696,3476,2188,1177,456,760
Croatia,2/21/2021,2021-W07,789,637,696,3476,2188,1177,456,762
Croatia,2/22/2021,2021-W08,792,473,571,2665,1553,895,350,791
Croatia,2/23/2021,2021-W08,786,473,571,2665,1553,895,350,770
Croatia,2/24/2021,2021-W08,791,473,571,2665,1553,895,350,758
Croatia,2/25/2021,2021-W08,790,473,571,2665,1553,895,350,740
Croatia,2/26/2021,2021-W08,780,473,571,2665,1553,895,350,744
Croatia,2/27/2021,2021-W08,760,473,571,2665,1553,895,350,738
Croatia,2/28/2021,2021-W08,762,473,571,2665,1553,895,350,767
Croatia,3/29/2021,2021-W13,1247,4260,5856,20851,9331,3964,1908,1616
Croatia,3/30/2021,2021-W13,1289,4260,5856,20851,9331,3964,1908,1713
Croatia,3/31/2021,2021-W13,1337,4260,5856,20851,9331,3964,1908,1750
Croatia,4/1/2021,2021-W13,1390,4260,5856,20851,9331,3964,1908,1756
Croatia,4/2/2021,2021-W13,1464,4260,5856,20851,9331,3964,1908,1768
Croatia,4/3/2021,2021-W13,1469,4260,5856,20851,9331,3964,1908,1796
Croatia,4/4/2021,2021-W13,1511,4260,5856,20851,9331,3964,1908,1870
Cyprus,3/9/2020,2020-W11,0,0,2,14,9,3,1,0
Cyprus,3/10/2020,2020-W11,0,0,2,14,9,3,1,0
Cyprus,3/11/2020,2020-W11,0,0,2,14,9,3,1,0
Cyprus,3/12/2020,2020-W11,0,0,2,14,9,3,1,0
Cyprus,3/13/2020,2020-W11,0,0,2,14,9,3,1,0
Cyprus,3/14/2020,2020-W11,0,0,2,14,9,3,1,0
Cyprus,3/15/2020,2020-W11,0,0,2,14,9,3,1,0
Cyprus,3/16/2020,2020-W12,0,0,2,34,19,11,1,0
Cyprus,3/17/2020,2020-W12,0,0,2,34,19,11,1,24
Cyprus,3/18/2020,2020-W12,0,0,2,34,19,11,1,23
Cyprus,3/19/2020,2020-W12,0,0,2,34,19,11,1,21
Cyprus,3/20/2020,2020-W12,0,0,2,34,19,11,1,29
Cyprus,3/21/2020,2020-W12,0,0,2,34,19,11,1,34
Cyprus,3/22/2020,2020-W12,0,0,2,34,19,11,1,33
Cyprus,3/23/2020,2020-W13,0,4,6,57,27,32,4,34
Cyprus,3/24/2020,2020-W13,24,4,6,57,27,32,4,40
Cyprus,3/25/2020,2020-W13,23,4,6,57,27,32,4,54
Cyprus,3/26/2020,2020-W13,21,4,6,57,27,32,4,51
Cyprus,3/27/2020,2020-W13,29,4,6,57,27,32,4,55
Cyprus,3/28/2020,2020-W13,34,4,6,57,27,32,4,56
Cyprus,3/29/2020,2020-W13,33,4,6,57,27,32,4,55
Cyprus,3/30/2020,2020-W14,34,11,16,98,72,44,9,48
Cyprus,3/31/2020,2020-W14,40,11,16,98,72,44,9,51
Cyprus,4/1/2020,2020-W14,54,11,16,98,72,44,9,45
Cyprus,4/2/2020,2020-W14,51,11,16,98,72,44,9,51
Cyprus,4/3/2020,2020-W14,55,11,16,98,72,44,9,50
Cyprus,4/4/2020,2020-W14,56,11,16,98,72,44,9,45
Cyprus,4/5/2020,2020-W14,55,11,16,98,72,44,9,42
Cyprus,4/6/2020,2020-W15,48,10,16,76,41,16,6,39
Cyprus,4/7/2020,2020-W15,51,10,16,76,41,16,6,40
Cyprus,4/8/2020,2020-W15,45,10,16,76,41,16,6,40
Cyprus,4/9/2020,2020-W15,51,10,16,76,41,16,6,36
Cyprus,4/10/2020,2020-W15,50,10,16,76,41,16,6,40
Cyprus,4/11/2020,2020-W15,45,10,16,76,41,16,6,36
Cyprus,4/12/2020,2020-W15,42,10,16,76,41,16,6,36
Cyprus,4/13/2020,2020-W16,39,11,9,62,28,13,1,33
Cyprus,4/14/2020,2020-W16,40,11,9,62,28,13,1,36
Cyprus,4/15/2020,2020-W16,40,11,9,62,28,13,1,34
Cyprus,4/16/2020,2020-W16,36,11,9,62,28,13,1,31
Cyprus,4/17/2020,2020-W16,40,11,9,62,28,13,1,32
Cyprus,4/18/2020,2020-W16,36,11,9,62,28,13,1,33
Cyprus,4/19/2020,2020-W16,36,11,9,62,28,13,1,30
Cyprus,4/20/2020,2020-W17,33,0,8,21,12,5,0,29
Cyprus,4/21/2020,2020-W17,36,0,8,21,12,5,0,26
Cyprus,4/22/2020,2020-W17,34,0,8,21,12,5,0,27
Cyprus,4/23/2020,2020-W17,31,0,8,21,12,5,0,25
Cyprus,4/24/2020,2020-W17,32,0,8,21,12,5,0,24
Cyprus,4/25/2020,2020-W17,33,0,8,21,12,5,0,24
Cyprus,4/26/2020,2020-W17,30,0,8,21,12,5,0,23
Cyprus,4/27/2020,2020-W18,29,2,6,31,9,8,0,22
Cyprus,4/28/2020,2020-W18,26,2,6,31,9,8,0,24
Cyprus,4/29/2020,2020-W18,27,2,6,31,9,8,0,23
Cyprus,4/30/2020,2020-W18,25,2,6,31,9,8,0,19
Cyprus,5/1/2020,2020-W18,24,2,6,31,9,8,0,19
Cyprus,5/2/2020,2020-W18,24,2,6,31,9,8,0,19
Cyprus,5/3/2020,2020-W18,23,2,6,31,9,8,0,20
Cyprus,5/4/2020,2020-W19,22,4,4,9,3,6,1,22
Cyprus,5/5/2020,2020-W19,24,4,4,9,3,6,1,15
Cyprus,5/6/2020,2020-W19,23,4,4,9,3,6,1,12
Cyprus,5/7/2020,2020-W19,19,4,4,9,3,6,1,10
Cyprus,5/8/2020,2020-W19,19,4,4,9,3,6,1,9
Cyprus,5/9/2020,2020-W19,19,4,4,9,3,6,1,8
Cyprus,5/10/2020,2020-W19,20,4,4,9,3,6,1,8
Cyprus,5/11/2020,2020-W20,22,0,3,9,4,0,1,8
Cyprus,5/12/2020,2020-W20,15,0,3,9,4,0,1,7
Cyprus,5/13/2020,2020-W20,12,0,3,9,4,0,1,9
Cyprus,5/14/2020,2020-W20,10,0,3,9,4,0,1,8
Cyprus,5/15/2020,2020-W20,9,0,3,9,4,0,1,9
Cyprus,5/16/2020,2020-W20,8,0,3,9,4,0,1,9
Cyprus,5/17/2020,2020-W20,8,0,3,9,4,0,1,8
Cyprus,5/18/2020,2020-W21,8,0,5,7,4,1,3,8
Cyprus,5/19/2020,2020-W21,7,0,5,7,4,1,3,9
Cyprus,5/20/2020,2020-W21,9,0,5,7,4,1,3,8
Cyprus,5/21/2020,2020-W21,8,0,5,7,4,1,3,7
Cyprus,5/22/2020,2020-W21,9,0,5,7,4,1,3,6
Cyprus,5/23/2020,2020-W21,9,0,5,7,4,1,3,6
Cyprus,5/24/2020,2020-W21,8,0,5,7,4,1,3,6
Cyprus,5/25/2020,2020-W22,8,0,2,6,1,0,0,6
Cyprus,5/26/2020,2020-W22,9,0,2,6,1,0,0,6
Cyprus,5/27/2020,2020-W22,8,0,2,6,1,0,0,7
Cyprus,5/28/2020,2020-W22,7,0,2,6,1,0,0,7
Cyprus,5/29/2020,2020-W22,6,0,2,6,1,0,0,7
Cyprus,5/30/2020,2020-W22,6,0,2,6,1,0,0,6
Cyprus,5/31/2020,2020-W22,6,0,2,6,1,0,0,5
Cyprus,6/1/2020,2020-W23,6,0,7,8,3,1,0,5
Cyprus,6/2/2020,2020-W23,6,0,7,8,3,1,0,4
Cyprus,6/3/2020,2020-W23,7,0,7,8,3,1,0,4
Cyprus,6/4/2020,2020-W23,7,0,7,8,3,1,0,4
Cyprus,6/5/2020,2020-W23,7,0,7,8,3,1,0,4
Cyprus,6/6/2020,2020-W23,6,0,7,8,3,1,0,4
Cyprus,6/7/2020,2020-W23,5,0,7,8,3,1,0,4
Cyprus,6/8/2020,2020-W24,5,0,5,8,0,0,0,4
Cyprus,6/9/2020,2020-W24,4,0,5,8,0,0,0,5
Cyprus,6/10/2020,2020-W24,4,0,5,8,0,0,0,4
Cyprus,6/11/2020,2020-W24,4,0,5,8,0,0,0,2
Cyprus,6/12/2020,2020-W24,4,0,5,8,0,0,0,2
Cyprus,6/13/2020,2020-W24,4,0,5,8,0,0,0,1
Cyprus,6/14/2020,2020-W24,4,0,5,8,0,0,0,1
Cyprus,6/15/2020,2020-W25,4,0,1,1,2,0,0,0
Cyprus,6/16/2020,2020-W25,5,0,1,1,2,0,0,0
Cyprus,6/17/2020,2020-W25,4,0,1,1,2,0,0,0
Cyprus,6/18/2020,2020-W25,2,0,1,1,2,0,0,0
Cyprus,6/19/2020,2020-W25,2,0,1,1,2,0,0,2
Cyprus,6/20/2020,2020-W25,1,0,1,1,2,0,0,1
Cyprus,6/21/2020,2020-W25,1,0,1,1,2,0,0,1
Cyprus,6/22/2020,2020-W26,0,0,2,4,1,0,0,1
Cyprus,6/23/2020,2020-W26,0,0,2,4,1,0,0,1
Cyprus,6/24/2020,2020-W26,0,0,2,4,1,0,0,1
Cyprus,6/25/2020,2020-W26,0,0,2,4,1,0,0,1
Cyprus,6/26/2020,2020-W26,2,0,2,4,1,0,0,1
Cyprus,6/27/2020,2020-W26,1,0,2,4,1,0,0,1
Cyprus,6/28/2020,2020-W26,1,0,2,4,1,0,0,1
Cyprus,6/29/2020,2020-W27,1,0,5,4,0,1,0,1
Cyprus,6/30/2020,2020-W27,1,0,5,4,0,1,0,0
Cyprus,7/1/2020,2020-W27,1,0,5,4,0,1,0,0
Cyprus,7/2/2020,2020-W27,1,0,5,4,0,1,0,0
Cyprus,7/3/2020,2020-W27,1,0,5,4,0,1,0,0
Cyprus,7/4/2020,2020-W27,1,0,5,4,0,1,0,0
Cyprus,7/5/2020,2020-W27,1,0,5,4,0,1,0,0
Cyprus,7/6/2020,2020-W28,1,0,3,13,1,0,0,0
Cyprus,7/7/2020,2020-W28,0,0,3,13,1,0,0,0
Cyprus,7/8/2020,2020-W28,0,0,3,13,1,0,0,0
Cyprus,7/9/2020,2020-W28,0,0,3,13,1,0,0,0
Cyprus,7/10/2020,2020-W28,0,0,3,13,1,0,0,0
Cyprus,7/11/2020,2020-W28,0,0,3,13,1,0,0,0
Cyprus,7/12/2020,2020-W28,0,0,3,13,1,0,0,0
Cyprus,7/13/2020,2020-W29,0,0,4,12,1,0,0,0
Cyprus,7/14/2020,2020-W29,0,0,4,12,1,0,0,0
Cyprus,7/15/2020,2020-W29,0,0,4,12,1,0,0,0
Cyprus,7/16/2020,2020-W29,0,0,4,12,1,0,0,0
Cyprus,7/17/2020,2020-W29,0,0,4,12,1,0,0,0
Cyprus,7/18/2020,2020-W29,0,0,4,12,1,0,0,0
Cyprus,7/19/2020,2020-W29,0,0,4,12,1,0,0,0
Cyprus,7/20/2020,2020-W30,0,0,4,14,1,0,0,0
Cyprus,7/21/2020,2020-W30,0,0,4,14,1,0,0,0
Cyprus,7/22/2020,2020-W30,0,0,4,14,1,0,0,0
Cyprus,7/23/2020,2020-W30,0,0,4,14,1,0,0,6
Cyprus,7/24/2020,2020-W30,0,0,4,14,1,0,0,7
Cyprus,7/25/2020,2020-W30,0,0,4,14,1,0,0,7
Cyprus,7/26/2020,2020-W30,0,0,4,14,1,0,0,4
Cyprus,7/27/2020,2020-W31,0,8,20,45,19,5,0,4
Cyprus,7/28/2020,2020-W31,0,8,20,45,19,5,0,5
Cyprus,7/29/2020,2020-W31,0,8,20,45,19,5,0,4
Cyprus,7/30/2020,2020-W31,6,8,20,45,19,5,0,4
Cyprus,7/31/2020,2020-W31,7,8,20,45,19,5,0,4
Cyprus,8/1/2020,2020-W31,7,8,20,45,19,5,0,5
Cyprus,8/2/2020,2020-W31,4,8,20,45,19,5,0,5
Cyprus,8/3/2020,2020-W32,4,7,21,38,16,7,0,5
Cyprus,8/4/2020,2020-W32,5,7,21,38,16,7,0,5
Cyprus,8/5/2020,2020-W32,4,7,21,38,16,7,0,3
Cyprus,8/6/2020,2020-W32,4,7,21,38,16,7,0,3
Cyprus,8/7/2020,2020-W32,4,7,21,38,16,7,0,3
Cyprus,8/8/2020,2020-W32,5,7,21,38,16,7,0,3
Cyprus,8/9/2020,2020-W32,5,7,21,38,16,7,0,2
Cyprus,8/10/2020,2020-W33,5,3,32,50,16,1,1,2
Cyprus,8/11/2020,2020-W33,5,3,32,50,16,1,1,2
Cyprus,8/12/2020,2020-W33,3,3,32,50,16,1,1,2
Cyprus,8/13/2020,2020-W33,3,3,32,50,16,1,1,2
Cyprus,8/14/2020,2020-W33,3,3,32,50,16,1,1,3
Cyprus,8/15/2020,2020-W33,3,3,32,50,16,1,1,2
Cyprus,8/16/2020,2020-W33,2,3,32,50,16,1,1,3
Cyprus,8/17/2020,2020-W34,2,4,22,41,7,6,0,4
Cyprus,8/18/2020,2020-W34,2,4,22,41,7,6,0,4
Cyprus,8/19/2020,2020-W34,2,4,22,41,7,6,0,7
Cyprus,8/20/2020,2020-W34,2,4,22,41,7,6,0,5
Cyprus,8/21/2020,2020-W34,3,4,22,41,7,6,0,5
Cyprus,8/22/2020,2020-W34,2,4,22,41,7,6,0,7
Cyprus,8/23/2020,2020-W34,3,4,22,41,7,6,0,7
Cyprus,8/24/2020,2020-W35,4,2,15,26,11,7,1,8
Cyprus,8/25/2020,2020-W35,4,2,15,26,11,7,1,6
Cyprus,8/26/2020,2020-W35,7,2,15,26,11,7,1,6
Cyprus,8/27/2020,2020-W35,5,2,15,26,11,7,1,6
Cyprus,8/28/2020,2020-W35,5,2,15,26,11,7,1,7
Cyprus,8/29/2020,2020-W35,7,2,15,26,11,7,1,4
Cyprus,8/30/2020,2020-W35,7,2,15,26,11,7,1,4
Cyprus,8/31/2020,2020-W36,8,0,7,8,0,3,0,2
Cyprus,9/1/2020,2020-W36,6,0,7,8,0,3,0,4
Cyprus,9/2/2020,2020-W36,6,0,7,8,0,3,0,4
Cyprus,9/3/2020,2020-W36,6,0,7,8,0,3,0,4
Cyprus,9/4/2020,2020-W36,7,0,7,8,0,3,0,4
Cyprus,9/5/2020,2020-W36,4,0,7,8,0,3,0,4
Cyprus,9/6/2020,2020-W36,4,0,7,8,0,3,0,4
Cyprus,10/5/2020,2020-W41,11,8,45,85,32,11,2,7
Cyprus,10/6/2020,2020-W41,9,8,45,85,32,11,2,7
Cyprus,10/7/2020,2020-W41,6,8,45,85,32,11,2,8
Cyprus,10/8/2020,2020-W41,8,8,45,85,32,11,2,9
Cyprus,10/9/2020,2020-W41,5,8,45,85,32,11,2,12
